1716951781234,13.1
1716951841149,13.1
1716951901116,13.1
1716951961140,13.1
1716952021114,13.1
1716952141105,13.1
1716952201161,13.1
1716952261098,13.1
1716952321094,13.1
1716952381121,13.1
1716952441093,13.1
1716952501097,13.1
1716952561100,13.1
1716952621148,13.1
1716952681161,13.1
1716952741088,13.1
1716952801109,13.1
